국가명,담당무역관,바이어유형,바이어수,country_iso
인도네시아,자카르타무역관,글로벌,95,ID
인도네시아,자카르타무역관,유력,214,ID
인도네시아,자카르타무역관,일반,7343,ID
인도네시아,정저우무역관,일반,2,ID
인도네시아,취리히무역관,일반,2,ID
인도네시아,쿠알라룸푸르무역관,일반,15,ID
인도네시아,파리무역관,일반,3,ID
인도네시아,프랑크푸르트무역관,일반,1,ID
인도네시아,함부르크무역관,일반,5,ID
인도네시아,홍콩무역관,일반,32,ID
일본,광저우무역관,일반,5,JP
일본,나고야무역관,글로벌,179,JP
일본,나고야무역관,유력,47,JP
일본,나고야무역관,일반,1575,JP
일본,나이로비무역관,일반,1,JP
일본,난징무역관,일반,1,JP
일본,뉴욕무역관,일반,39,JP
일본,달라스무역관,일반,1,JP
일본,도쿄무역관,글로벌,711,JP
일본,도쿄무역관,유력,139,JP
일본,도쿄무역관,일반,9821,JP
일본,도하무역관,일반,3,JP
일본,두바이무역관,일반,8,JP
일본,디트로이트무역관,일반,1,JP
일본,런던무역관,일반,1,JP
일본,로스앤젤레스무역관,글로벌,2,JP
일본,로스앤젤레스무역관,유력,2,JP
일본,로스앤젤레스무역관,일반,14,JP
일본,마드리드무역관,일반,3,JP
일본,밀라노무역관,일반,19,JP
일본,방콕무역관,일반,2,JP
일본,상하이무역관,일반,654,JP
일본,선전무역관,일반,6,JP
일본,시카고무역관,일반,7,JP
일본,실리콘밸리무역관,일반,30,JP
일본,싱가포르무역관,일반,79,JP
일본,암만무역관,일반,1,JP
일본,오사카무역관,글로벌,177,JP
일본,오사카무역관,유력,44,JP
일본,오사카무역관,일반,5204,JP
일본,이스탄불무역관,글로벌,1,JP
일본,자카르타무역관,일반,1,JP
일본,취리히무역관,일반,1,JP
일본,타이베이무역관,일반,19,JP
일본,파리무역관,일반,9,JP
일본,프랑크푸르트무역관,유력,1,JP
일본,프랑크푸르트무역관,일반,1,JP
일본,하노이무역관,일반,1,JP
일본,함부르크무역관,일반,19,JP
일본,항저우무역관,일반,1,JP
일본,홍콩무역관,일반,61,JP
일본,후쿠오카무역관,글로벌,59,JP
일본,후쿠오카무역관,유력,40,JP
일본,후쿠오카무역관,일반,1229,JP
자메이카,뉴욕무역관,일반,2,
자메이카,도쿄무역관,일반,2,
자메이카,로스앤젤레스무역관,일반,3,
자메이카,상하이무역관,일반,1,
자메이카,아바나무역관,일반,1,
자메이카,파나마무역관,일반,22,
자메이카,함부르크무역관,일반,3,
잠비아,광저우무역관,일반,2,
잠비아,다레살람무역관,일반,1,
잠비아,두바이무역관,일반,9,
잠비아,마푸투무역관,일반,1,
잠비아,상하이무역관,일반,2,
잠비아,요하네스버그무역관,일반,36,
저지섬,상하이무역관,일반,1,
저지섬,암만무역관,일반,1,
적도기니,두바이무역관,일반,1,
조지아,광저우무역관,일반,4,
조지아,난징무역관,일반,2,
조지아,노보시비르스크무역관,일반,1,
조지아,뉴욕무역관,일반,3,
조지아,다롄무역관,일반,3,
조지아,두바이무역관,일반,14,
조지아,런던무역관,일반,4,
조지아,마드리드무역관,일반,1,
조지아,모스크바무역관,일반,2,
조지아,뭄바이무역관,일반,1,
조지아,밀라노무역관,일반,13,
조지아,바쿠무역관,일반,85,
조지아,베이징무역관,일반,5,
조지아,상하이무역관,유력,1,
조지아,상하이무역관,일반,23,
조지아,선양무역관,일반,1,
조지아,선전무역관,일반,6,
조지아,소피아무역관,일반,1,
조지아,싱가포르무역관,일반,1,
조지아,이스탄불무역관,일반,5,
조지아,창사무역관,글로벌,1,
조지아,창사무역관,일반,1,
조지아,칭다오무역관,일반,1,
조지아,카사블랑카무역관,일반,1,
조지아,톈진무역관,일반,1,
조지아,파리무역관,일반,3,
조지아,프랑크푸르트무역관,일반,2,
조지아,항저우무역관,일반,1,
조지아,홍콩무역관,일반,1,
중국,광저우무역관,글로벌,91,CN
중국,광저우무역관,유력,68,CN
중국,광저우무역관,일반,4050,CN
중국,나이로비무역관,일반,1,CN
중국,난징무역관,글로벌,167,CN
중국,난징무역관,유력,33,CN
중국,난징무역관,일반,2214,CN
중국,뉴델리무역관,일반,2,CN
중국,뉴욕무역관,일반,33,CN
중국,다레살람무역관,일반,3,CN
중국,다롄무역관,글로벌,112,CN
중국,다롄무역관,유력,128,CN
중국,다롄무역관,일반,1937,CN
중국,달라스무역관,일반,3,CN
중국,도쿄무역관,일반,16,CN
중국,두바이무역관,일반,15,CN
중국,런던무역관,일반,4,CN
중국,로스앤젤레스무역관,일반,18,CN
중국,마드리드무역관,일반,4,CN
중국,멜버른무역관,일반,1,CN
중국,모스크바무역관,일반,5,CN
중국,밀라노무역관,일반,35,CN
중국,방콕무역관,일반,2,CN
중국,밴쿠버무역관,일반,1,CN
중국,베오그라드무역관,일반,1,CN
중국,베이징무역관,글로벌,128,CN
중국,베이징무역관,유력,139,CN
중국,베이징무역관,일반,11075,CN
중국,벵갈루루무역관,일반,2,CN
중국,상트페테르부르크무역관,일반,2,CN
중국,상파울루무역관,일반,5,CN
중국,상하이무역관,글로벌,176,CN
중국,상하이무역관,유력,2043,CN
중국,상하이무역관,일반,21805,CN
중국,샤먼무역관,글로벌,58,CN
중국,샤먼무역관,유력,51,CN
중국,샤먼무역관,일반,659,CN
중국,선양무역관,글로벌,31,CN
중국,선양무역관,유력,66,CN
중국,선양무역관,일반,1887,CN
중국,선전무역관,글로벌,53,CN
중국,선전무역관,유력,46,CN
중국,선전무역관,일반,4265,CN
중국,수라바야무역관,일반,1,CN
중국,시안무역관,글로벌,32,CN
중국,시안무역관,유력,28,CN
중국,시안무역관,일반,1602,CN
중국,시카고무역관,일반,4,CN
중국,실리콘밸리무역관,일반,13,CN
중국,싱가포르무역관,일반,81,CN
중국,암스테르담무역관,일반,2,CN
중국,양곤무역관,일반,7,CN
중국,오사카무역관,일반,18,CN
중국,우한무역관,글로벌,18,CN
중국,우한무역관,유력,32,CN
중국,우한무역관,일반,1523,CN
중국,워싱톤무역관,일반,1,CN
중국,자카르타무역관,일반,5,CN
중국,정저우무역관,글로벌,24,CN
중국,정저우무역관,유력,102,CN
중국,정저우무역관,일반,967,CN
중국,창사무역관,글로벌,38,CN
중국,창사무역관,유력,48,CN
중국,창사무역관,일반,860,CN
중국,청두무역관,글로벌,32,CN
중국,청두무역관,유력,79,CN
중국,청두무역관,일반,2041,CN
중국,첸나이무역관,일반,1,CN
중국,충칭무역관,글로벌,16,CN
중국,충칭무역관,유력,34,CN
중국,충칭무역관,일반,1371,CN
중국,취리히무역관,일반,14,CN
중국,칭다오무역관,글로벌,73,CN
중국,칭다오무역관,유력,143,CN
중국,칭다오무역관,일반,2322,CN
중국,카이로무역관,일반,1,CN
중국,코펜하겐무역관,일반,1,CN
중국,콜카타무역관,일반,1,CN
중국,쿠알라룸푸르무역관,일반,6,CN
중국,타이베이무역관,일반,23,CN
중국,테헤란무역관,일반,1,CN
중국,톈진무역관,글로벌,19,CN
중국,톈진무역관,유력,31,CN
중국,톈진무역관,일반,1927,CN
중국,토론토무역관,일반,4,CN
중국,파리무역관,일반,22,CN
중국,프라하무역관,일반,2,CN
중국,프랑크푸르트무역관,일반,3,CN
중국,하노이무역관,일반,2,CN
중국,함부르크무역관,일반,39,CN
중국,항저우무역관,글로벌,43,CN
중국,항저우무역관,유력,44,CN
중국,항저우무역관,일반,2545,CN
중국,홍콩무역관,글로벌,4,CN
중국,홍콩무역관,유력,1,CN
중국,홍콩무역관,일반,351,CN
중앙아프리카공화국,광저우무역관,일반,3,
중앙아프리카공화국,난징무역관,일반,1,
중앙아프리카공화국,라고스무역관,일반,1,
중앙아프리카공화국,상하이무역관,일반,11,
중앙아프리카공화국,선전무역관,일반,2,
중앙아프리카공화국,시안무역관,일반,2,
중앙아프리카공화국,싱가포르무역관,일반,1,
중앙아프리카공화국,정저우무역관,일반,1,
중앙아프리카공화국,충칭무역관,일반,1,
중앙아프리카공화국,항저우무역관,일반,1,
지부티,베이징무역관,일반,2,
지부티,상파울루무역관,일반,1,
지부티,아디스아바바무역관,일반,26,
지부티,자그레브무역관,일반,1,
지브롤터,뉴욕무역관,일반,1,
지브롤터,베이징무역관,일반,1,
지브롤터,싱가포르무역관,일반,2,
지브롤터,칭다오무역관,일반,1,
짐바브웨,두바이무역관,일반,1,
짐바브웨,마푸투무역관,일반,1,
짐바브웨,요하네스버그무역관,일반,40,
차드,라고스무역관,일반,1,
차드,산티아고무역관,일반,1,
체코공화국,뉴욕무역관,일반,3,
체코공화국,두바이무역관,일반,9,
체코공화국,런던무역관,일반,7,
체코공화국,로스앤젤레스무역관,유력,1,
체코공화국,뮌헨무역관,일반,2,
체코공화국,밀라노무역관,일반,46,
체코공화국,부쿠레슈티무역관,일반,1,
체코공화국,실리콘밸리무역관,일반,1,
체코공화국,싱가포르무역관,일반,3,
체코공화국,암스테르담무역관,일반,2,
체코공화국,취리히무역관,일반,5,
체코공화국,파리무역관,일반,10,
체코공화국,프라하무역관,글로벌,10,
체코공화국,프라하무역관,유력,8,
체코공화국,프라하무역관,일반,1752,
체코공화국,프랑크푸르트무역관,일반,7,
체코공화국,함부르크무역관,일반,17,
체코공화국,홍콩무역관,일반,6,
칠레,광저우무역관,일반,5,CL
칠레,뉴욕무역관,일반,12,CL
칠레,두바이무역관,일반,1,CL
칠레,런던무역관,일반,1,CL
칠레,로스앤젤레스무역관,일반,9,CL
칠레,마드리드무역관,일반,3,CL
칠레,멕시코시티무역관,일반,2,CL
칠레,뮌헨무역관,일반,1,CL
칠레,밀라노무역관,일반,21,CL
칠레,베이징무역관,일반,1,CL
칠레,부에노스아이레스무역관,일반,1,CL
칠레,산토도밍고무역관,일반,2,CL
칠레,산티아고무역관,글로벌,9,CL
칠레,산티아고무역관,유력,14,CL
칠레,산티아고무역관,일반,3652,CL
칠레,상파울루무역관,일반,7,CL
칠레,상하이무역관,유력,1,CL
칠레,상하이무역관,일반,1,CL
칠레,시카고무역관,일반,6,CL
칠레,실리콘밸리무역관,일반,1,CL
칠레,싱가포르무역관,일반,1,CL
칠레,취리히무역관,일반,1,CL
칠레,함부르크무역관,일반,10,CL
칠레,홍콩무역관,일반,7,CL
카메룬,두바이무역관,일반,6,
카메룬,라고스무역관,일반,41,
카메룬,밀라노무역관,일반,4,
카메룬,아비장무역관,일반,1,
카메룬,요하네스버그무역관,일반,2,
카메룬,파리무역관,일반,2,
카이만제도,로스앤젤레스무역관,일반,1,
카이만제도,아바나무역관,일반,1,
카이만제도,자카르타무역관,일반,1,
카자흐스탄,도하무역관,일반,1,KZ
카자흐스탄,두바이무역관,일반,19,KZ
카자흐스탄,런던무역관,일반,15,KZ
카자흐스탄,로스앤젤레스무역관,일반,1,KZ
카자흐스탄,모스크바무역관,일반,14,KZ
카자흐스탄,민스크무역관,일반,1,KZ
카자흐스탄,밀라노무역관,일반,4,KZ
카자흐스탄,상하이무역관,일반,1,KZ
카자흐스탄,시카고무역관,일반,1,KZ
카자흐스탄,실리콘밸리무역관,일반,2,KZ
카자흐스탄,싱가포르무역관,일반,5,KZ
카자흐스탄,알마티무역관,글로벌,30,KZ
카자흐스탄,알마티무역관,유력,29,KZ
카자흐스탄,알마티무역관,일반,2843,KZ
카자흐스탄,이스탄불무역관,일반,1,KZ
카자흐스탄,카라치무역관,일반,1,KZ
카자흐스탄,타슈켄트무역관,일반,1,KZ
카자흐스탄,파리무역관,일반,1,KZ
카자흐스탄,홍콩무역관,일반,5,KZ
카타르,광저우무역관,일반,11,QA
카타르,도하무역관,글로벌,15,QA
카타르,도하무역관,유력,16,QA
카타르,도하무역관,일반,1636,QA
카타르,두바이무역관,일반,88,QA
카타르,런던무역관,일반,5,QA
카타르,마드리드무역관,일반,1,QA
카타르,뮌헨무역관,일반,2,QA
카타르,밀라노무역관,일반,10,QA
카타르,상하이무역관,일반,2,QA
카타르,시카고무역관,일반,3,QA
카타르,싱가포르무역관,일반,2,QA
카타르,이스탄불무역관,일반,1,QA
카타르,자카르타무역관,일반,1,QA
카타르,쿠웨이트무역관,일반,1,QA
카타르,파리무역관,일반,3,QA
카타르,프랑크푸르트무역관,일반,2,QA
카타르,홍콩무역관,일반,2,QA
캄보디아,밴쿠버무역관,일반,1,KH
캄보디아,보고타무역관,일반,1,KH
캄보디아,상하이무역관,일반,1,KH
캄보디아,싱가포르무역관,일반,7,KH
캄보디아,자카르타무역관,일반,1,KH
캄보디아,쿠알라룸푸르무역관,일반,6,KH
캄보디아,토론토무역관,일반,1,KH
캄보디아,파리무역관,일반,1,KH
캄보디아,프놈펜무역관,글로벌,12,KH
캄보디아,프놈펜무역관,유력,12,KH
캄보디아,프놈펜무역관,일반,1431,KH
캄보디아,하노이무역관,일반,1,KH
캄보디아,홍콩무역관,일반,1,KH
캐나다,광저우무역관,일반,7,CA
캐나다,나고야무역관,일반,1,CA
캐나다,나이로비무역관,일반,2,CA
캐나다,뉴욕무역관,유력,1,CA
캐나다,뉴욕무역관,일반,53,CA
캐나다,달라스무역관,일반,2,CA
캐나다,두바이무역관,일반,13,CA
캐나다,디트로이트무역관,글로벌,1,CA
캐나다,디트로이트무역관,일반,14,CA
캐나다,런던무역관,일반,4,CA
캐나다,로스앤젤레스무역관,글로벌,1,CA
캐나다,로스앤젤레스무역관,일반,49,CA
캐나다,마푸투무역관,글로벌,1,CA
캐나다,밀라노무역관,일반,36,CA
캐나다,밴쿠버무역관,글로벌,44,CA
캐나다,밴쿠버무역관,유력,18,CA
캐나다,밴쿠버무역관,일반,1937,CA
캐나다,베이징무역관,일반,1,CA
캐나다,상하이무역관,일반,5,CA
캐나다,선전무역관,일반,1,CA
캐나다,시카고무역관,일반,31,CA
캐나다,실리콘밸리무역관,일반,40,CA
캐나다,싱가포르무역관,일반,13,CA
캐나다,아바나무역관,일반,1,CA
캐나다,암스테르담무역관,일반,1,CA
캐나다,양곤무역관,일반,1,CA
캐나다,워싱톤무역관,일반,14,CA
캐나다,취리히무역관,일반,1,CA
캐나다,타이베이무역관,일반,1,CA
캐나다,토론토무역관,글로벌,100,CA
캐나다,토론토무역관,유력,80,CA
캐나다,토론토무역관,일반,3559,CA
캐나다,파리무역관,일반,14,CA
캐나다,함부르크무역관,글로벌,1,CA
캐나다,함부르크무역관,일반,2,CA
캐나다,홍콩무역관,일반,13,CA
케냐,광저우무역관,일반,1,KE
케냐,나이로비무역관,글로벌,18,KE
케냐,나이로비무역관,유력,11,KE
케냐,나이로비무역관,일반,3380,KE
케냐,다레살람무역관,일반,2,KE
케냐,두바이무역관,일반,15,KE
케냐,마푸투무역관,일반,1,KE
케냐,밀라노무역관,일반,9,KE
케냐,상하이무역관,일반,1,KE
케냐,실리콘밸리무역관,일반,1,KE
케냐,싱가포르무역관,일반,1,KE
케냐,요하네스버그무역관,일반,1,KE
케냐,홍콩무역관,일반,1,KE
코모로,나이로비무역관,일반,1,
코소보,두바이무역관,일반,4,
코소보,런던무역관,일반,1,
코소보,밀라노무역관,일반,7,
코소보,베오그라드무역관,글로벌,1,
코소보,베오그라드무역관,일반,30,
코소보,소피아무역관,일반,1,
코소보,이스탄불무역관,일반,2,
코소보,자그레브무역관,일반,2,
코소보,파리무역관,일반,1,
코스타리카,과테말라무역관,일반,1,
코스타리카,광저우무역관,일반,1,
코스타리카,뉴욕무역관,일반,16,
코스타리카,달라스무역관,일반,1,
코스타리카,로스앤젤레스무역관,일반,5,
코스타리카,밀라노무역관,일반,5,
코스타리카,보고타무역관,일반,3,
코스타리카,산토도밍고무역관,일반,2,
코스타리카,상파울루무역관,일반,2,
코스타리카,상하이무역관,일반,2,
코스타리카,시카고무역관,일반,3,
코스타리카,싱가포르무역관,일반,1,
코스타리카,암스테르담무역관,일반,1,
코스타리카,파나마무역관,유력,2,
코스타리카,파나마무역관,일반,588,
코스타리카,파리무역관,일반,1,
코스타리카,홍콩무역관,일반,1,
코트디부아르,두바이무역관,일반,7,
코트디부아르,런던무역관,일반,1,
코트디부아르,리야드무역관,일반,1,
코트디부아르,밀라노무역관,일반,1,
코트디부아르,보고타무역관,일반,1,
코트디부아르,아비장무역관,유력,8,
코트디부아르,아비장무역관,일반,970,
코트디부아르,아크라무역관,일반,1,
코트디부아르,요하네스버그무역관,일반,2,
코트디부아르,파리무역관,일반,2,
콜롬비아,광저우무역관,일반,4,CO
콜롬비아,뉴욕무역관,일반,63,CO
콜롬비아,두바이무역관,일반,3,CO
콜롬비아,런던무역관,일반,2,CO
콜롬비아,로스앤젤레스무역관,일반,11,CO
콜롬비아,멕시코시티무역관,일반,3,CO
콜롬비아,뭄바이무역관,일반,1,CO
콜롬비아,밀라노무역관,일반,14,CO
콜롬비아,보고타무역관,글로벌,8,CO
콜롬비아,보고타무역관,유력,32,CO
콜롬비아,보고타무역관,일반,3620,CO
콜롬비아,상파울루무역관,일반,2,CO
콜롬비아,시카고무역관,일반,16,CO
콜롬비아,싱가포르무역관,일반,3,CO
콜롬비아,취리히무역관,일반,1,CO
콜롬비아,카라카스무역관,일반,1,CO
콜롬비아,코펜하겐무역관,일반,1,CO
콜롬비아,콜롬보무역관,일반,1,CO
콜롬비아,파나마무역관,일반,9,CO
콜롬비아,파리무역관,일반,7,CO
콜롬비아,함부르크무역관,일반,4,CO
콜롬비아,홍콩무역관,일반,4,CO
콩고,두바이무역관,일반,2,
콩고,보고타무역관,일반,1,
콩고,아비장무역관,일반,10,
콩고,요하네스버그무역관,일반,2,
콩고,킨샤사무역관,일반,10,
콩고,파나마무역관,일반,1,
콩고,홍콩무역관,일반,1,
콩고민주공화국,마푸투무역관,일반,1,
콩고민주공화국,아비장무역관,일반,26,
콩고민주공화국,요하네스버그무역관,일반,1,
콩고민주공화국,이스탄불무역관,일반,1,
콩고민주공화국,킨샤사무역관,일반,56,
쿠바,두바이무역관,일반,1,
쿠바,밀라노무역관,일반,1,
쿠바,아바나무역관,일반,113,
쿠바,쿠웨이트무역관,일반,2,
쿠웨이트,광저우무역관,일반,1,KW
쿠웨이트,뉴욕무역관,일반,2,KW
쿠웨이트,도쿄무역관,일반,1,KW
쿠웨이트,두바이무역관,일반,125,KW
쿠웨이트,런던무역관,일반,1,KW
쿠웨이트,마드리드무역관,일반,2,KW
쿠웨이트,모스크바무역관,일반,2,KW
쿠웨이트,밀라노무역관,일반,19,KW
쿠웨이트,밴쿠버무역관,일반,2,KW
쿠웨이트,상하이무역관,일반,2,KW
쿠웨이트,싱가포르무역관,일반,3,KW
쿠웨이트,암만무역관,일반,1,KW
쿠웨이트,쿠웨이트무역관,글로벌,19,KW
쿠웨이트,쿠웨이트무역관,유력,36,KW
쿠웨이트,쿠웨이트무역관,일반,2170,KW
쿠웨이트,타이베이무역관,일반,1,KW
쿠웨이트,파리무역관,일반,2,KW
쿠웨이트,프랑크푸르트무역관,일반,1,KW
쿠웨이트,홍콩무역관,일반,4,KW
쿡제도,모스크바무역관,일반,3,
크로아티아,런던무역관,일반,3,
크로아티아,마드리드무역관,일반,2,
크로아티아,뮌헨무역관,일반,1,
크로아티아,밀라노무역관,일반,15,
크로아티아,암스테르담무역관,일반,3,
크로아티아,자그레브무역관,글로벌,8,
크로아티아,자그레브무역관,유력,33,
크로아티아,자그레브무역관,일반,1164,
크로아티아,타이베이무역관,일반,1,
크로아티아,파리무역관,일반,1,
크로아티아,함부르크무역관,일반,3,
크로아티아,홍콩무역관,일반,2,
키르기즈스탄,두바이무역관,일반,12,
키르기즈스탄,런던무역관,일반,4,
키르기즈스탄,모스크바무역관,일반,2,
키르기즈스탄,밀라노무역관,일반,1,
키르기즈스탄,베이징무역관,일반,1,
키르기즈스탄,상하이무역관,일반,1,
키르기즈스탄,싱가포르무역관,일반,1,
키르기즈스탄,알마티무역관,글로벌,2,
키르기즈스탄,알마티무역관,일반,132,
키르기즈스탄,타슈켄트무역관,일반,1,
키르기즈스탄,프랑크푸르트무역관,일반,1,
키리바시,멜버른무역관,일반,1,
키리바시,알마티무역관,일반,1,
키프로스,뉴욕무역관,일반,1,
키프로스,두바이무역관,일반,9,
키프로스,밀라노무역관,일반,13,
키프로스,소피아무역관,일반,3,
키프로스,싱가포르무역관,일반,3,
키프로스,아테네무역관,일반,83,
키프로스,암스테르담무역관,일반,1,
키프로스,이스탄불무역관,일반,3,
키프로스,파리무역관,일반,4,
키프로스,프랑크푸르트무역관,일반,1,
키프로스,함부르크무역관,글로벌,1,
키프로스,함부르크무역관,일반,2,
키프로스,홍콩무역관,일반,1,
타이완,광저우무역관,일반,2,
타이완,뉴욕무역관,일반,2,
타이완,다레살람무역관,일반,1,
타이완,도쿄무역관,일반,5,
타이완,두바이무역관,일반,2,
타이완,로스앤젤레스무역관,글로벌,1,
타이완,로스앤젤레스무역관,일반,7,
타이완,마드리드무역관,일반,3,
타이완,모스크바무역관,일반,2,
타이완,밀라노무역관,일반,9,
타이완,베이징무역관,일반,1,
타이완,상하이무역관,일반,22,
타이완,선전무역관,일반,1,
타이완,시카고무역관,일반,4,
타이완,실리콘밸리무역관,일반,8,
타이완,싱가포르무역관,일반,34,
타이완,암스테르담무역관,일반,1,
타이완,우한무역관,일반,2,
타이완,워싱톤무역관,일반,1,
타이완,정저우무역관,일반,1,
타이완,충칭무역관,일반,1,
타이완,취리히무역관,일반,3,
타이완,타슈켄트무역관,일반,1,
타이완,타이베이무역관,글로벌,40,
타이완,타이베이무역관,유력,23,
타이완,타이베이무역관,일반,3575,
타이완,테헤란무역관,일반,2,
타이완,파리무역관,일반,3,
타이완,프랑크푸르트무역관,일반,1,
타이완,함부르크무역관,일반,5,
타이완,홍콩무역관,일반,40,
타지크스탄,광저우무역관,일반,1,
타지크스탄,두바이무역관,일반,3,
타지크스탄,런던무역관,일반,2,
타지크스탄,모스크바무역관,일반,1,
타지크스탄,시카고무역관,일반,1,
타지크스탄,알마티무역관,일반,9,
타지크스탄,타슈켄트무역관,일반,5,
탄자니아,나이로비무역관,일반,1,TZ
탄자니아,다레살람무역관,글로벌,3,TZ
탄자니아,다레살람무역관,유력,3,TZ
탄자니아,다레살람무역관,일반,1338,TZ
탄자니아,달라스무역관,일반,1,TZ
탄자니아,두바이무역관,일반,4,TZ
탄자니아,밀라노무역관,일반,1,TZ
탄자니아,방콕무역관,일반,4,TZ
탄자니아,요하네스버그무역관,일반,5,TZ
탄자니아,프랑크푸르트무역관,일반,1,TZ
태국,광저우무역관,일반,13,TH
태국,뉴욕무역관,일반,1,TH
태국,달라스무역관,일반,1,TH
태국,두바이무역관,일반,4,TH
태국,런던무역관,일반,2,TH
태국,로스앤젤레스무역관,일반,2,TH
태국,마드리드무역관,일반,2,TH
태국,뮌헨무역관,일반,1,TH
태국,밀라노무역관,일반,13,TH
태국,바쿠무역관,일반,1,TH
태국,방콕무역관,글로벌,57,TH
태국,방콕무역관,유력,57,TH
태국,방콕무역관,일반,8692,TH
태국,밴쿠버무역관,일반,2,TH
태국,상하이무역관,일반,21,TH
태국,선전무역관,일반,1,TH
태국,실리콘밸리무역관,일반,3,TH
태국,싱가포르무역관,유력,1,TH
태국,싱가포르무역관,일반,81,TH
태국,양곤무역관,일반,1,TH
태국,오사카무역관,일반,2,TH
태국,취리히무역관,일반,1,TH
태국,쿠알라룸푸르무역관,일반,2,TH
태국,타이베이무역관,일반,8,TH
태국,파리무역관,일반,3,TH
태국,프랑크푸르트무역관,일반,1,TH
태국,하노이무역관,일반,1,TH
태국,함부르크무역관,일반,2,TH
태국,홍콩무역관,일반,28,TH
터크스케이커스제도,방콕무역관,일반,1,
터크스케이커스제도,이스탄불무역관,일반,9,
토고,두바이무역관,일반,2,
토고,밀라노무역관,일반,1,
토고,아크라무역관,일반,16,
토고,파리무역관,일반,1,
토클로 제도,이스탄불무역관,일반,1,
통가,이스탄불무역관,일반,1,
투르크메니스탄,두바이무역관,일반,2,
투르크메니스탄,런던무역관,일반,2,
투르크메니스탄,밀라노무역관,일반,1,
투르크메니스탄,바쿠무역관,일반,1,
투르크메니스탄,상하이무역관,일반,1,
투르크메니스탄,싱가포르무역관,일반,5,
투르크메니스탄,이스탄불무역관,일반,2,
투르크메니스탄,타슈켄트무역관,일반,7,
투발루,싱가포르무역관,일반,1,
튀니지,두바이무역관,일반,35,
튀니지,런던무역관,일반,1,
튀니지,마드리드무역관,일반,4,
튀니지,밀라노무역관,일반,11,
튀니지,바쿠무역관,일반,1,
튀니지,상하이무역관,일반,1,
튀니지,아비장무역관,일반,1,
튀니지,알제무역관,유력,1,
튀니지,알제무역관,일반,297,
튀니지,이스탄불무역관,일반,3,
튀니지,카사블랑카무역관,일반,3,
튀니지,파리무역관,일반,13,
튀니지,프랑크푸르트무역관,일반,4,
튀니지,함부르크무역관,일반,2,
튀니지,홍콩무역관,일반,6,
튀르키예,광저우무역관,일반,2,
튀르키예,뉴욕무역관,일반,7,
튀르키예,도쿄무역관,일반,1,
튀르키예,두바이무역관,일반,94,
튀르키예,런던무역관,일반,12,
튀르키예,로스앤젤레스무역관,일반,11,
튀르키예,마드리드무역관,일반,4,
튀르키예,모스크바무역관,일반,8,
튀르키예,뮌헨무역관,일반,2,
튀르키예,밀라노무역관,일반,127,
튀르키예,방콕무역관,일반,1,
튀르키예,베이징무역관,일반,1,
튀르키예,상트페테르부르크무역관,일반,4,
튀르키예,상하이무역관,일반,15,
튀르키예,시카고무역관,일반,7,
튀르키예,실리콘밸리무역관,일반,5,
튀르키예,싱가포르무역관,일반,19,
튀르키예,아테네무역관,일반,3,
튀르키예,암스테르담무역관,일반,4,
튀르키예,워싱톤무역관,일반,2,
튀르키예,이스탄불무역관,글로벌,29,
튀르키예,이스탄불무역관,유력,16,
튀르키예,이스탄불무역관,일반,6328,
튀르키예,취리히무역관,일반,11,
튀르키예,쿠웨이트무역관,일반,1,
튀르키예,파나마무역관,일반,1,
튀르키예,파리무역관,일반,56,
튀르키예,프랑크푸르트무역관,일반,7,
튀르키예,함부르크무역관,일반,59,
튀르키예,홍콩무역관,일반,18,
트리니다드토바고,과테말라무역관,일반,1,
트리니다드토바고,뉴욕무역관,일반,2,
트리니다드토바고,로스앤젤레스무역관,일반,4,
트리니다드토바고,보고타무역관,일반,1,
트리니다드토바고,카라카스무역관,일반,28,
트리니다드토바고,파나마무역관,일반,67,
파나마,뉴욕무역관,일반,12,
파나마,런던무역관,일반,1,
파나마,로스앤젤레스무역관,일반,12,
파나마,마드리드무역관,일반,1,
파나마,멕시코시티무역관,일반,2,
파나마,밀라노무역관,일반,3,
파나마,상파울루무역관,일반,1,
파나마,싱가포르무역관,일반,5,
파나마,아바나무역관,일반,3,
파나마,카라치무역관,일반,1,
파나마,파나마무역관,글로벌,4,
파나마,파나마무역관,유력,18,
파나마,파나마무역관,일반,1094,
파나마,파리무역관,일반,5,
파나마,함부르크무역관,일반,1,
파나마,홍콩무역관,일반,1,
파라과이,밀라노무역관,일반,3,
파라과이,상파울루무역관,일반,1,
파라과이,시카고무역관,일반,1,
파라과이,아순시온무역관,글로벌,5,
파라과이,아순시온무역관,유력,3,
파라과이,아순시온무역관,일반,589,
파라과이,파나마무역관,일반,2,
파키스탄,광저우무역관,일반,11,PK
파키스탄,뉴델리무역관,일반,1,PK
파키스탄,뉴욕무역관,일반,7,PK
파키스탄,두바이무역관,일반,129,PK
파키스탄,런던무역관,일반,3,PK
파키스탄,로스앤젤레스무역관,일반,1,PK
파키스탄,리야드무역관,일반,2,PK
파키스탄,밀라노무역관,일반,4,PK
파키스탄,밴쿠버무역관,일반,2,PK
파키스탄,베이징무역관,일반,1,PK
파키스탄,상하이무역관,일반,8,PK
파키스탄,시카고무역관,일반,1,PK
파키스탄,싱가포르무역관,일반,18,PK
파키스탄,오사카무역관,일반,1,PK
파키스탄,이스탄불무역관,일반,5,PK
파키스탄,취리히무역관,일반,2,PK
파키스탄,카라치무역관,글로벌,16,PK
파키스탄,카라치무역관,유력,32,PK
