hs_code,country_name,country_iso,export_scale,recommendation_score,source
330590,에콰도르,,유망,3.38,KOTRA
330590,소말리아,,유망,2.29,KOTRA
330590,수단,,유망,0.97,KOTRA
330590,스리랑카,,유망,3.87,KOTRA
330590,스웨덴,,유망,4.31,KOTRA
330590,스위스,,유망,4.15,KOTRA
330590,스페인,ES,유망,4.58,KOTRA
330590,슬로바키아,,유망,4.22,KOTRA
330590,슬로베니아,,유망,2.81,KOTRA
330590,싱가포르,SG,유망,11.03,KOTRA
330590,아랍에미리트,AE,유망,6.22,KOTRA
330590,아루바,,유망,2.03,KOTRA
330590,아르메니아,,유망,2.78,KOTRA
330590,아르헨티나,,유망,2.7,KOTRA
330590,아이슬란드,,유망,2.8,KOTRA
330590,아이티,,유망,2.72,KOTRA
330590,아일랜드,,유망,3.58,KOTRA
330590,아제르바이잔,,유망,2.41,KOTRA
330590,알바니아,,유망,4.46,KOTRA
330590,알제리,,유망,2.61,KOTRA
330590,에스토니아,,유망,3.58,KOTRA
330590,러시아연방,,유망,7.57,KOTRA
330590,라트비아,,유망,3.53,KOTRA
330590,라오스,LA,유망,3.23,KOTRA
330590,이란,,성장,2.77,KOTRA
330590,이스라엘,,성장,4.67,KOTRA
330590,이탈리아,IT,성장,5.56,KOTRA
330590,인도,IN,성장,6.27,KOTRA
330590,인도네시아,ID,성장,7.24,KOTRA
330590,일본,JP,성장,16.16,KOTRA
330590,잠비아,,성장,2.8,KOTRA
330590,조지아,,성장,3.08,KOTRA
330590,중국,CN,성장,11.97,KOTRA
330590,지부티,,성장,2.54,KOTRA
330590,체코,,성장,5.72,KOTRA
330590,칠레,CL,성장,5.21,KOTRA
330590,카메룬,,성장,2.33,KOTRA
330590,카자흐스탄,KZ,성장,7.15,KOTRA
330590,카타르,QA,성장,5.2,KOTRA
330590,캄보디아,KH,성장,5.58,KOTRA
330590,캐나다,CA,성장,10.22,KOTRA
330590,케냐,,성장,2.77,KOTRA
330590,코스타리카,,성장,3.32,KOTRA
330590,코트디부아르,,성장,2.22,KOTRA
330590,이라크,IQ,성장,3.58,KOTRA
330590,우크라이나,,성장,7.88,KOTRA
330590,우즈베키스탄,UZ,성장,4.49,KOTRA
330590,아랍에미리트,AE,성장,8.21,KOTRA
330590,아루바,,성장,2.15,KOTRA
330590,아르메니아,,성장,2.96,KOTRA
330590,아르헨티나,,성장,3.05,KOTRA
330590,아이슬란드,,성장,2.95,KOTRA
330590,아이티,,성장,2.8,KOTRA
330590,아일랜드,,성장,4.01,KOTRA
330590,아제르바이잔,,성장,2.8,KOTRA
330590,알바니아,,성장,4.91,KOTRA
330590,알제리,,성장,2.8,KOTRA
330590,에스토니아,,성장,4.34,KOTRA
330590,에콰도르,,성장,3.6,KOTRA
330590,엘살바도르,,성장,2.62,KOTRA
330590,영국,GB,성장,7.97,KOTRA
330590,예멘,,성장,2.44,KOTRA
330590,오만,OM,성장,3.95,KOTRA
330590,오스트리아,,성장,3.55,KOTRA
330590,온두라스,,성장,2.67,KOTRA
330590,요르단,,성장,2.31,KOTRA
330590,우루과이,,성장,3.43,KOTRA
330590,콜롬비아,,성장,3.23,KOTRA
330590,쿠웨이트,KW,성장,4.95,KOTRA
330590,헝가리,,성장,3.82,KOTRA
330590,호주,AU,성장,10.34,KOTRA
330590,홍콩,HK,성장,15.12,KOTRA
330590,가나,,유망,2.14,KOTRA
330590,가이아나,,유망,2.84,KOTRA
330590,과테말라,,유망,3.78,KOTRA
330590,괌,GU,유망,3.72,KOTRA
330590,그리스,,유망,3.81,KOTRA
330590,기타국,,유망,3.17,KOTRA
330590,나이지리아,,유망,2.88,KOTRA
330590,남아프리카공화국,ZA,유망,3.72,KOTRA
330590,네덜란드,NL,유망,4.84,KOTRA
330590,네팔,,유망,3.71,KOTRA
330590,노르웨이,,유망,4.04,KOTRA
330590,뉴질랜드,,유망,4.0,KOTRA
330590,뉴캘러도니아,,유망,2.78,KOTRA
330590,대만,TW,유망,12.0,KOTRA
330590,덴마크,,유망,3.85,KOTRA
330590,도미니카공화국,,유망,2.49,KOTRA
330590,독일,DE,유망,5.53,KOTRA
330590,필리핀,PH,성장,8.1,KOTRA
330590,핀란드,,성장,4.49,KOTRA
330590,피지,,성장,3.09,KOTRA
330590,큐라소,,성장,3.12,KOTRA
330590,크로아티아,,성장,3.58,KOTRA
330590,키르기즈스탄,,성장,6.27,KOTRA
330590,키프로스,,성장,4.25,KOTRA
330590,타지키스탄,,성장,3.17,KOTRA
330590,탄자니아,,성장,2.25,KOTRA
330590,태국,TH,성장,10.71,KOTRA
330590,토고,,성장,2.23,KOTRA
330590,투르크메니스탄,,성장,3.38,KOTRA
330590,튀르키예,,성장,6.2,KOTRA
330590,트리니다드토바고,,성장,3.38,KOTRA
330590,파나마,,성장,3.06,KOTRA
330590,파라과이,,성장,3.2,KOTRA
330590,파키스탄,,성장,3.64,KOTRA
330590,페루,PE,성장,3.77,KOTRA
330590,포르투갈,,성장,3.88,KOTRA
330590,폴란드,PL,성장,6.93,KOTRA
330590,폴리네시아(프),,성장,2.95,KOTRA
330590,푸에르토리코,,성장,2.94,KOTRA
330590,프랑스,FR,성장,6.18,KOTRA
330590,칠레,CL,유망,4.32,KOTRA
330590,카메룬,,유망,2.23,KOTRA
330590,아이티,,초보,2.21,KOTRA
330590,아일랜드,,초보,3.01,KOTRA
330590,아제르바이잔,,초보,2.14,KOTRA
330590,알바니아,,초보,3.97,KOTRA
330590,알제리,,초보,2.2,KOTRA
330590,에스토니아,,초보,2.66,KOTRA
330590,에콰도르,,초보,2.77,KOTRA
330590,엘살바도르,,초보,2.34,KOTRA
330590,영국,GB,초보,3.59,KOTRA
330590,예멘,,초보,2.08,KOTRA
330590,오만,OM,초보,3.05,KOTRA
330590,오스트리아,,초보,2.45,KOTRA
330590,온두라스,,초보,2.21,KOTRA
330590,요르단,,초보,1.92,KOTRA
330590,우루과이,,초보,2.75,KOTRA
330590,우즈베키스탄,UZ,초보,2.97,KOTRA
330590,우크라이나,,초보,3.56,KOTRA
330590,이라크,IQ,초보,2.46,KOTRA
330590,이란,,초보,2.35,KOTRA
330590,이스라엘,,초보,3.73,KOTRA
330590,아이슬란드,,초보,2.62,KOTRA
330590,아르헨티나,,초보,2.26,KOTRA
330590,아르메니아,,초보,2.29,KOTRA
330590,부탄,,초보,2.9,KOTRA
330590,북마리아나제도,,초보,2.24,KOTRA
330590,불가리아,,초보,3.48,KOTRA
330590,브라질,BR,초보,3.62,KOTRA
330590,브루나이,,초보,2.67,KOTRA
330590,사우디아라비아,SA,초보,3.39,KOTRA
330590,세네갈,,초보,2.33,KOTRA
330590,세르비아,,초보,2.74,KOTRA
330590,세이셸,,초보,2.51,KOTRA
330590,소말리아,,초보,2.07,KOTRA
330590,수단,,초보,0.82,KOTRA
330590,스리랑카,,초보,3.19,KOTRA
330590,스웨덴,,초보,3.64,KOTRA
330590,스위스,,초보,3.26,KOTRA
330590,스페인,ES,초보,3.53,KOTRA
330590,슬로바키아,,초보,3.25,KOTRA
330590,슬로베니아,,초보,2.36,KOTRA
330590,싱가포르,SG,초보,7.64,KOTRA
330590,아랍에미리트,AE,초보,4.58,KOTRA
330590,아루바,,초보,1.82,KOTRA
330590,이탈리아,IT,초보,3.43,KOTRA
330590,인도,IN,초보,4.26,KOTRA
330590,탄자니아,,초보,1.71,KOTRA
330590,태국,TH,초보,5.45,KOTRA
330590,토고,,초보,1.88,KOTRA
330590,투르크메니스탄,,초보,2.99,KOTRA
330590,튀르키예,,초보,3.54,KOTRA
330590,트리니다드토바고,,초보,3.41,KOTRA
330590,파나마,,초보,2.44,KOTRA
330590,파라과이,,초보,2.59,KOTRA
330590,파키스탄,,초보,3.03,KOTRA
330590,페루,PE,초보,2.74,KOTRA
330590,포르투갈,,초보,2.98,KOTRA
330590,폴란드,PL,초보,3.38,KOTRA
330590,폴리네시아(프),,초보,2.82,KOTRA
330590,푸에르토리코,,초보,2.51,KOTRA
330590,프랑스,FR,초보,3.39,KOTRA
330590,피지,,초보,2.64,KOTRA
330590,핀란드,,초보,3.0,KOTRA
330590,필리핀,PH,초보,4.98,KOTRA
330590,헝가리,,초보,2.51,KOTRA
330590,호주,AU,초보,5.36,KOTRA
330590,타지키스탄,,초보,2.5,KOTRA
330590,키프로스,,초보,3.28,KOTRA
330590,키르기즈스탄,,초보,3.33,KOTRA
330590,인도네시아,ID,초보,3.93,KOTRA
330590,일본,JP,초보,9.69,KOTRA
330590,잠비아,,초보,2.22,KOTRA
330590,조지아,,초보,2.62,KOTRA
330590,중국,CN,초보,6.63,KOTRA
330590,지부티,,초보,2.25,KOTRA
330590,체코,,초보,3.23,KOTRA
330590,칠레,CL,초보,3.52,KOTRA
330590,카메룬,,초보,1.93,KOTRA
330590,카자흐스탄,KZ,초보,3.47,KOTRA
330590,카타르,QA,초보,2.99,KOTRA
330590,캄보디아,KH,초보,3.38,KOTRA
330590,캐나다,CA,초보,5.16,KOTRA
330590,케냐,,초보,2.11,KOTRA
330590,코스타리카,,초보,2.71,KOTRA
330590,코트디부아르,,초보,1.92,KOTRA
330590,콜롬비아,,초보,2.3,KOTRA
330590,쿠웨이트,KW,초보,3.54,KOTRA
330590,큐라소,,초보,2.93,KOTRA
330590,크로아티아,,초보,2.79,KOTRA
330590,부르키나파소,,초보,2.14,KOTRA
330590,볼리비아,,초보,2.5,KOTRA
330590,보스니아 헤르체고비나,,초보,2.24,KOTRA
330590,페루,PE,유망,3.36,KOTRA
330590,포르투갈,,유망,3.61,KOTRA
330590,폴란드,PL,유망,4.71,KOTRA
330590,폴리네시아(프),,유망,3.17,KOTRA
330590,푸에르토리코,,유망,2.85,KOTRA
330590,프랑스,FR,유망,4.47,KOTRA
330590,피지,,유망,3.2,KOTRA
330590,핀란드,,유망,3.66,KOTRA
330590,필리핀,PH,유망,6.7,KOTRA
330590,헝가리,,유망,3.11,KOTRA
330590,호주,AU,유망,7.29,KOTRA
330590,홍콩,HK,유망,11.88,KOTRA
330590,가나,,초보,1.88,KOTRA
330590,가이아나,,초보,2.53,KOTRA
330590,과테말라,,초보,3.07,KOTRA
330590,괌,GU,초보,3.12,KOTRA
330590,그리스,,초보,3.22,KOTRA
330590,기타국,,초보,2.88,KOTRA
330590,나이지리아,,초보,2.64,KOTRA
330590,남아프리카공화국,ZA,초보,3.09,KOTRA
330590,파키스탄,,유망,3.39,KOTRA
330590,파라과이,,유망,3.16,KOTRA
330590,파나마,,유망,2.93,KOTRA
330590,카자흐스탄,KZ,유망,4.83,KOTRA
330590,카타르,QA,유망,3.73,KOTRA
330590,캄보디아,KH,유망,4.46,KOTRA
330590,캐나다,CA,유망,7.2,KOTRA
300490,가나,,내수,1.35,KOTRA
300490,미국,US,유망,12.27,KOTRA
300490,미얀마,MM,유망,4.77,KOTRA
300490,바누아투,,유망,3.8,KOTRA
300490,바레인,,유망,2.94,KOTRA
300490,방글라데시,BD,유망,3.57,KOTRA
300490,베냉,,유망,2.62,KOTRA
300490,베네수엘라,,유망,3.61,KOTRA
300490,베트남,VN,유망,14.67,KOTRA
300490,벨기에,,유망,4.07,KOTRA
300490,벨라루스,,유망,2.34,KOTRA
300490,보스니아 헤르체고비나,,유망,3.26,KOTRA
300490,볼리비아,,유망,4.31,KOTRA
300490,부르키나파소,,유망,2.96,KOTRA
300490,부탄,,유망,2.89,KOTRA
300490,불가리아,,유망,4.35,KOTRA
300490,브라질,BR,유망,4.2,KOTRA
300490,브루나이,,유망,2.81,KOTRA
300490,사우디아라비아,SA,유망,3.74,KOTRA
300490,세네갈,,유망,3.2,KOTRA
300490,세르비아,,유망,3.09,KOTRA
300490,소말리아,,유망,2.59,KOTRA
300490,수단,,유망,1.12,KOTRA
300490,몽골,MN,유망,8.55,KOTRA
300490,몰타,,유망,3.25,KOTRA
300490,라오스,LA,유망,2.9,KOTRA
300490,라이베리아,,유망,2.2,KOTRA
300490,라트비아,,유망,3.1,KOTRA
300490,러시아연방,,유망,5.96,KOTRA
300490,레바논,,유망,4.36,KOTRA
300490,레유니온,,유망,3.44,KOTRA
300490,루마니아,,유망,4.15,KOTRA
300490,룩셈부르크,,유망,3.1,KOTRA
300490,르완다,,유망,2.42,KOTRA
300490,리비아,,유망,3.69,KOTRA
300490,리투아니아,,유망,3.64,KOTRA
300490,마다가스카르,,유망,2.93,KOTRA
300490,마샬 제도,,유망,3.15,KOTRA
300490,마카오,,유망,3.52,KOTRA
300490,마케도니아,,유망,3.22,KOTRA
300490,말라위,,유망,2.8,KOTRA
300490,말레이시아,MY,유망,7.61,KOTRA
300490,멕시코,MX,유망,5.14,KOTRA
300490,모로코,,유망,2.91,KOTRA
300490,모리셔스,,유망,3.7,KOTRA
300490,모잠비크,,유망,2.8,KOTRA
300490,몰다비아,,유망,3.85,KOTRA
300490,스리랑카,,유망,3.82,KOTRA
300490,스와질란드,,유망,1.99,KOTRA
300490,오스트리아,,유망,2.99,KOTRA
300490,요르단,,유망,3.42,KOTRA
300490,우간다,,유망,3.25,KOTRA
300490,우루과이,,유망,3.63,KOTRA
300490,우즈베키스탄,UZ,유망,4.17,KOTRA
300490,우크라이나,,유망,4.52,KOTRA
300490,이라크,IQ,유망,5.38,KOTRA
300490,이란,,유망,2.79,KOTRA
300490,이스라엘,,유망,4.22,KOTRA
300490,이집트,EG,유망,4.36,KOTRA
300490,이탈리아,IT,유망,4.7,KOTRA
300490,인도,IN,유망,4.93,KOTRA
300490,인도네시아,ID,유망,6.71,KOTRA
300490,일본,JP,유망,12.14,KOTRA
300490,자메이카,,유망,2.86,KOTRA
300490,잠비아,,유망,2.91,KOTRA
300490,조지아,,유망,4.08,KOTRA
300490,중국,CN,유망,9.82,KOTRA
300490,지부티,,유망,2.09,KOTRA
300490,짐바브웨,,유망,2.66,KOTRA
300490,체코,,유망,4.31,KOTRA
300490,칠레,CL,유망,4.78,KOTRA
300490,오만,OM,유망,2.77,KOTRA
300490,예멘,,유망,4.27,KOTRA
300490,스웨덴,,유망,3.54,KOTRA
300490,스위스,,유망,4.27,KOTRA
300490,스페인,ES,유망,4.28,KOTRA
300490,슬로바키아,,유망,3.73,KOTRA
300490,슬로베니아,,유망,2.62,KOTRA
300490,시리아,,유망,2.35,KOTRA
300490,시에라리온,,유망,2.9,KOTRA
300490,싱가포르,SG,유망,9.16,KOTRA
300490,아랍에미리트,AE,유망,6.97,KOTRA
300490,아르메니아,,유망,3.12,KOTRA
300490,아르헨티나,,유망,3.68,KOTRA
300490,아이티,,유망,2.32,KOTRA
300490,아일랜드,,유망,3.66,KOTRA
300490,아제르바이잔,,유망,4.52,KOTRA
300490,아프가니스탄,,유망,2.37,KOTRA
300490,알바니아,,유망,4.28,KOTRA
300490,알제리,,유망,3.53,KOTRA
300490,에스토니아,,유망,2.86,KOTRA
300490,에콰도르,,유망,5.02,KOTRA
300490,에티오피아,,유망,2.49,KOTRA
300490,엘살바도르,,유망,3.71,KOTRA
300490,영국,GB,유망,5.57,KOTRA
300490,독일,DE,유망,5.98,KOTRA
300490,도미니카공화국,,유망,3.65,KOTRA
300490,이탈리아,IT,성장,6.08,KOTRA
300490,인도,IN,성장,6.5,KOTRA
300490,인도네시아,ID,성장,14.38,KOTRA
300490,일본,JP,성장,16.34,KOTRA
300490,자메이카,,성장,3.12,KOTRA
300490,잠비아,,성장,3.44,KOTRA
300490,조지아,,성장,6.33,KOTRA
300490,중국,CN,성장,14.8,KOTRA
300490,지부티,,성장,2.46,KOTRA
300490,짐바브웨,,성장,3.19,KOTRA
300490,체코,,성장,5.91,KOTRA
300490,칠레,CL,성장,6.71,KOTRA
300490,카메룬,,성장,3.07,KOTRA
300490,카자흐스탄,KZ,성장,9.37,KOTRA
300490,카타르,QA,성장,2.61,KOTRA
300490,캄보디아,KH,성장,9.66,KOTRA
300490,캐나다,CA,성장,6.52,KOTRA
300490,케냐,,성장,4.3,KOTRA
300490,코스타리카,,성장,4.84,KOTRA
300490,코트디부아르,,성장,3.62,KOTRA
300490,콜롬비아,,성장,5.22,KOTRA
300490,콩고,,성장,3.34,KOTRA
300490,이집트,EG,성장,5.12,KOTRA
300490,이스라엘,,성장,5.24,KOTRA
300490,아르헨티나,,성장,4.64,KOTRA
300490,아이티,,성장,2.73,KOTRA
300490,아일랜드,,성장,4.36,KOTRA
300490,아제르바이잔,,성장,6.83,KOTRA
300490,아프가니스탄,,성장,2.77,KOTRA
300490,알바니아,,성장,5.28,KOTRA
300490,알제리,,성장,4.58,KOTRA
300490,에스토니아,,성장,3.32,KOTRA
300490,에콰도르,,성장,6.56,KOTRA
300490,에티오피아,,성장,3.0,KOTRA
300490,엘살바도르,,성장,4.33,KOTRA
300490,영국,GB,성장,8.94,KOTRA
300490,예멘,,성장,5.66,KOTRA
300490,오만,OM,성장,3.57,KOTRA
300490,오스트리아,,성장,4.23,KOTRA
300490,요르단,,성장,4.47,KOTRA
300490,우간다,,성장,4.02,KOTRA
300490,우루과이,,성장,4.55,KOTRA
300490,우즈베키스탄,UZ,성장,5.81,KOTRA
300490,우크라이나,,성장,7.81,KOTRA
300490,이라크,IQ,성장,6.7,KOTRA
300490,이란,,성장,3.71,KOTRA
300490,콩고민주공화국,,성장,3.0,KOTRA
300490,쿠바,,성장,2.69,KOTRA
300490,필리핀,PH,성장,16.28,KOTRA
300490,헝가리,,성장,5.36,KOTRA
300490,호주,AU,성장,7.79,KOTRA
300490,홍콩,HK,성장,15.96,KOTRA
300490,가나,,유망,3.29,KOTRA
300490,가봉,,유망,3.23,KOTRA
300490,가이아나,,유망,3.16,KOTRA
300490,과테말라,,유망,3.68,KOTRA
300490,괌,GU,유망,3.48,KOTRA
300490,그리스,,유망,3.46,KOTRA
300490,기니,,유망,3.08,KOTRA
300490,나미비아,,유망,1.65,KOTRA
300490,나이지리아,,유망,4.83,KOTRA
300490,남극,,유망,2.98,KOTRA
300490,남아프리카공화국,ZA,유망,3.39,KOTRA
300490,네덜란드,NL,유망,3.93,KOTRA
300490,네팔,,유망,2.97,KOTRA
300490,노르웨이,,유망,3.16,KOTRA
300490,뉴질랜드,,유망,4.23,KOTRA
300490,니카라과,,유망,2.72,KOTRA
300490,대만,TW,유망,6.55,KOTRA
300490,덴마크,,유망,3.94,KOTRA
300490,핀란드,,성장,4.66,KOTRA
300490,피지,,성장,2.76,KOTRA
300490,쿠웨이트,KW,성장,5.98,KOTRA
300490,큐라소,,성장,3.67,KOTRA
300490,크로아티아,,성장,3.47,KOTRA
300490,키르기즈스탄,,성장,6.57,KOTRA
300490,키리바시,,성장,4.53,KOTRA
300490,키프로스,,성장,4.61,KOTRA
300490,타지키스탄,,성장,4.53,KOTRA
300490,탄자니아,,성장,3.86,KOTRA
300490,태국,TH,성장,15.41,KOTRA
300490,토고,,성장,2.76,KOTRA
300490,튀니지,,성장,3.49,KOTRA
300490,튀르키예,,성장,6.18,KOTRA
300490,트리니다드토바고,,성장,3.66,KOTRA
300490,파나마,,성장,5.21,KOTRA
300490,파라과이,,성장,4.37,KOTRA
300490,파키스탄,,성장,8.02,KOTRA
300490,팔레스타인,,성장,1.82,KOTRA
300490,페루,PE,성장,8.07,KOTRA
300490,포르투갈,,성장,4.96,KOTRA
300490,폴란드,PL,성장,7.62,KOTRA
300490,푸에르토리코,,성장,3.06,KOTRA
300490,프랑스,FR,성장,8.25,KOTRA
300490,카메룬,,유망,2.77,KOTRA
300490,카자흐스탄,KZ,유망,4.3,KOTRA
300490,카타르,QA,유망,1.93,KOTRA
300490,알바니아,,초보,4.13,KOTRA
300490,알제리,,초보,2.95,KOTRA
300490,에스토니아,,초보,2.4,KOTRA
300490,에콰도르,,초보,4.08,KOTRA
300490,에티오피아,,초보,2.15,KOTRA
300490,엘살바도르,,초보,3.39,KOTRA
300490,영국,GB,초보,3.91,KOTRA
300490,예멘,,초보,3.53,KOTRA
300490,오만,OM,초보,2.38,KOTRA
300490,오스트리아,,초보,2.62,KOTRA
300490,요르단,,초보,3.12,KOTRA
300490,우간다,,초보,2.8,KOTRA
300490,우루과이,,초보,3.07,KOTRA
300490,우즈베키스탄,UZ,초보,3.45,KOTRA
300490,우크라이나,,초보,3.24,KOTRA
300490,이라크,IQ,초보,3.82,KOTRA
300490,이란,,초보,2.48,KOTRA
300490,이스라엘,,초보,3.98,KOTRA
300490,이집트,EG,초보,3.83,KOTRA
300490,이탈리아,IT,초보,3.4,KOTRA
300490,인도,IN,초보,4.15,KOTRA
300490,인도네시아,ID,초보,4.58,KOTRA
300490,아프가니스탄,,초보,2.05,KOTRA
300490,아제르바이잔,,초보,3.85,KOTRA
300490,브라질,BR,초보,3.81,KOTRA
300490,브루나이,,초보,2.41,KOTRA
300490,사우디아라비아,SA,초보,3.71,KOTRA
300490,세네갈,,초보,2.86,KOTRA
300490,세르비아,,초보,2.65,KOTRA
300490,소말리아,,초보,2.33,KOTRA
300490,수단,,초보,0.94,KOTRA
300490,스리랑카,,초보,3.24,KOTRA
300490,스와질란드,,초보,1.76,KOTRA
300490,스웨덴,,초보,2.98,KOTRA
300490,스위스,,초보,3.27,KOTRA
300490,스페인,ES,초보,3.5,KOTRA
300490,슬로바키아,,초보,3.02,KOTRA
300490,슬로베니아,,초보,2.27,KOTRA
300490,시리아,,초보,2.1,KOTRA
300490,시에라리온,,초보,2.8,KOTRA
300490,싱가포르,SG,초보,6.81,KOTRA
300490,아랍에미리트,AE,초보,4.14,KOTRA
300490,아르메니아,,초보,2.49,KOTRA
300490,아르헨티나,,초보,3.17,KOTRA
300490,아이티,,초보,1.96,KOTRA
300490,아일랜드,,초보,3.04,KOTRA
300490,일본,JP,초보,7.69,KOTRA
300490,자메이카,,초보,2.61,KOTRA
300490,키프로스,,초보,3.41,KOTRA
300490,타지키스탄,,초보,3.15,KOTRA
300490,탄자니아,,초보,2.67,KOTRA
300490,태국,TH,초보,5.63,KOTRA
300490,토고,,초보,2.11,KOTRA
300490,튀니지,,초보,2.58,KOTRA
300490,튀르키예,,초보,3.75,KOTRA
300490,트리니다드토바고,,초보,3.3,KOTRA
300490,파나마,,초보,3.57,KOTRA
300490,파라과이,,초보,2.86,KOTRA
300490,파키스탄,,초보,4.02,KOTRA
300490,팔레스타인,,초보,1.39,KOTRA
300490,페루,PE,초보,3.55,KOTRA
300490,포르투갈,,초보,3.12,KOTRA
300490,폴란드,PL,초보,3.61,KOTRA
300490,푸에르토리코,,초보,2.27,KOTRA
300490,프랑스,FR,초보,3.87,KOTRA
300490,피지,,초보,2.06,KOTRA
300490,핀란드,,초보,3.04,KOTRA
300490,필리핀,PH,초보,6.2,KOTRA
300490,헝가리,,초보,3.19,KOTRA
300490,호주,AU,초보,4.81,KOTRA
300490,키리바시,,초보,4.77,KOTRA
300490,키르기즈스탄,,초보,3.66,KOTRA
300490,잠비아,,초보,2.48,KOTRA
300490,조지아,,초보,3.44,KOTRA
300490,중국,CN,초보,5.54,KOTRA
300490,지부티,,초보,1.9,KOTRA
300490,짐바브웨,,초보,2.23,KOTRA
300490,체코,,초보,3.88,KOTRA
300490,칠레,CL,초보,3.93,KOTRA
300490,카메룬,,초보,2.46,KOTRA
300490,카자흐스탄,KZ,초보,3.67,KOTRA
300490,카타르,QA,초보,1.62,KOTRA
300490,캄보디아,KH,초보,4.18,KOTRA
300490,캐나다,CA,초보,3.73,KOTRA
300490,케냐,,초보,3.29,KOTRA
300490,코스타리카,,초보,3.44,KOTRA
300490,코트디부아르,,초보,3.15,KOTRA
300490,콜롬비아,,초보,3.52,KOTRA
300490,콩고,,초보,2.61,KOTRA
300490,콩고민주공화국,,초보,2.4,KOTRA
300490,쿠바,,초보,2.08,KOTRA
300490,쿠웨이트,KW,초보,3.19,KOTRA
300490,큐라소,,초보,3.12,KOTRA
300490,크로아티아,,초보,2.65,KOTRA
300490,불가리아,,초보,3.57,KOTRA
300490,부탄,,초보,2.57,KOTRA
300490,파키스탄,,유망,4.74,KOTRA
300490,팔레스타인,,유망,1.58,KOTRA
300490,페루,PE,유망,5.33,KOTRA
300490,포르투갈,,유망,3.76,KOTRA
300490,폴란드,PL,유망,4.93,KOTRA
300490,푸에르토리코,,유망,2.47,KOTRA
300490,프랑스,FR,유망,4.68,KOTRA
300490,피지,,유망,2.39,KOTRA
300490,핀란드,,유망,3.62,KOTRA
300490,필리핀,PH,유망,10.07,KOTRA
